tdays,Angledeg
  7510.0 ,   799.76
  7520.0 ,   798.53
  7530.0 ,   797.50
  7540.0 ,   796.74
  7550.0 ,   796.29
  7560.0 ,   796.18
  7570.0 ,   796.40
  7580.0 ,   796.95
  7590.0 ,   797.80
  7600.0 ,   798.92
  7610.0 ,   800.27
  7620.0 ,   801.83
  7630.0 ,   803.57
  7640.0 ,   805.45
  7650.0 ,   807.46
  7660.0 ,   809.56
  7670.0 ,   811.73
  7680.0 ,   813.96
  7690.0 ,   816.22
  7700.0 ,   818.49
  7710.0 ,   820.76
  7720.0 ,   823.01
  7730.0 ,   825.20
  7740.0 ,   827.34
  7750.0 ,   829.39
  7760.0 ,   831.34
  7770.0 ,   833.15
  7780.0 ,   834.80
  7790.0 ,   836.27
  7800.0 ,   837.52
  7810.0 ,   838.53
  7820.0 ,   839.25
  7830.0 ,   839.68
  7840.0 ,   839.78
  7850.0 ,   839.55
  7860.0 ,   839.00
  7870.0 ,   838.15
  7880.0 ,   837.05
  7890.0 ,   835.79
  7900.0 ,   834.45
  7910.0 ,   833.14
  7920.0 ,   831.94
  7930.0 ,   830.95
  7940.0 ,   830.23
  7950.0 ,   829.82
  7960.0 ,   829.73
  7970.0 ,   829.96
  7980.0 ,   830.50
  7990.0 ,   831.33
  8000.0 ,   832.41
  8010.0 ,   833.72
  8020.0 ,   835.23
  8030.0 ,   836.91
  8040.0 ,   838.73
  8050.0 ,   840.67
  8060.0 ,   842.71
  8070.0 ,   844.81
  8080.0 ,   846.97
  8090.0 ,   849.17
  8100.0 ,   851.37
  8110.0 ,   853.58
  8120.0 ,   855.75
  8130.0 ,   857.89
  8140.0 ,   859.96
  8150.0 ,   861.94
  8160.0 ,   863.81
  8170.0 ,   865.54
  8180.0 ,   867.11
  8190.0 ,   868.48
  8200.0 ,   869.63
  8210.0 ,   870.52
  8220.0 ,   871.13
  8230.0 ,   871.42
  8240.0 ,   871.40
  8250.0 ,   871.06
  8260.0 ,   870.40
  8270.0 ,   869.47
  8280.0 ,   868.33
  8290.0 ,   867.05
  8300.0 ,   865.73
  8310.0 ,   864.47
  8320.0 ,   863.35
  8330.0 ,   862.45
  8340.0 ,   861.82
  8350.0 ,   861.49
  8360.0 ,   861.47
  8370.0 ,   861.76
  8380.0 ,   862.34
  8390.0 ,   863.19
  8400.0 ,   864.29
  8410.0 ,   865.60
  8420.0 ,   867.10
  8430.0 ,   868.76
  8440.0 ,   870.56
  8450.0 ,   872.48
  8460.0 ,   874.48
  8470.0 ,   876.56
  8480.0 ,   878.69
  8490.0 ,   880.84
  8500.0 ,   883.01
  8510.0 ,   885.18
  8520.0 ,   887.31
  8530.0 ,   889.39
  8540.0 ,   891.40
  8550.0 ,   893.32
  8560.0 ,   895.11
  8570.0 ,   896.76
  8580.0 ,   898.22
  8590.0 ,   899.48
  8600.0 ,   900.49
  8610.0 ,   901.24
  8620.0 ,   901.70
  8630.0 ,   901.85
  8640.0 ,   901.67
  8650.0 ,   901.18
  8660.0 ,   900.41
  8670.0 ,   899.39
  8680.0 ,   898.20
  8690.0 ,   896.92
  8700.0 ,   895.64
  8710.0 ,   894.44
  8720.0 ,   893.42
  8730.0 ,   892.63
  8740.0 ,   892.11
  8750.0 ,   891.90
  8760.0 ,   891.98
  8770.0 ,   892.36
  8780.0 ,   893.02
  8790.0 ,   893.94
  8800.0 ,   895.09
  8810.0 ,   896.45
  8820.0 ,   897.98
  8830.0 ,   899.67
  8840.0 ,   901.50
  8850.0 ,   903.43
  8860.0 ,   905.45
  8870.0 ,   907.54
  8880.0 ,   909.67
  8890.0 ,   911.83
  8900.0 ,   914.00
  8910.0 ,   916.15
  8920.0 ,   918.26
  8930.0 ,   920.31
  8940.0 ,   922.28
  8950.0 ,   924.14
  8960.0 ,   925.86
  8970.0 ,   927.42
  8980.0 ,   928.79
  8990.0 ,   929.93
  9000.0 ,   930.81
  9010.0 ,   931.42
  9020.0 ,   931.73
  9030.0 ,   931.72
  9040.0 ,   931.40
  9050.0 ,   930.78
  9060.0 ,   929.90
  9070.0 ,   928.82
  9080.0 ,   927.59
  9090.0 ,   926.31
  9100.0 ,   925.07
  9110.0 ,   923.96
  9120.0 ,   923.03
  9130.0 ,   922.36
  9140.0 ,   921.96
  9150.0 ,   921.87
  9160.0 ,   922.07
  9170.0 ,   922.56
  9180.0 ,   923.32
  9190.0 ,   924.33
  9200.0 ,   925.57
  9210.0 ,   927.00
  9220.0 ,   928.61
  9230.0 ,   930.37
  9240.0 ,   932.26
  9250.0 ,   934.25
  9260.0 ,   936.33
  9270.0 ,   938.46
  9280.0 ,   940.63
  9290.0 ,   942.83
  9300.0 ,   945.02
  9310.0 ,   947.18
  9320.0 ,   949.30
  9330.0 ,   951.34
  9340.0 ,   953.29
  9350.0 ,   955.11
